Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/ValueSet-IMMZ.Z.DE9.json	1687	5	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	17	257	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-Immunocompromised-values.json	718	5	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	1	0	0	12	285	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-LiveAttenuatedVaccines.json	2118	5	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	19	457	0	0	1	0	0	0	0
fsh-generated/resources/ValueSet-Negativetestresult-values.json	612	5	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	12	285	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-PositiveTestResult-values.json	618	5	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	12	295	0	0	0	0	0	0	0
input/maps/IMMZCLMToPatient.fml	1770	8	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	38	29	0	0	0	0	1	0	0
input/maps/IMMZCQRToLM.fml	2702	10	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	49	18	0	0	0	0	1	0	0
input/maps/IMMZCQRToPatient.fml	3412	13	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	19	0	0	0	0	0	0	0
input/maps/IMMZD1HepatitisBLMToResources.fml	2340	9	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	45	20	0	0	0	0	1	0	0
input/maps/IMMZD1HepatitisBQRToLM.fml	1094	8	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	24	21	0	0	0	0	0	0	0
input/maps/IMMZD1HepatitisBQRToResources.fml	974	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	23	17	0	0	0	0	0	0	1
input/maps/IMMZD1LMToResources.fml	5654	9	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	100	23	0	0	0	0	3	0	0
input/maps/IMMZD1MeaslesLMToResources.fml	1707	8	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	35	18	0	0	0	0	1	0	0
input/maps/IMMZD1MeaslesQRToLM.fml	974	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	22	16	0	0	0	0	0	0	0
input/maps/IMMZD1MeaslesQRToResources.fml	950	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	16	0	0	0	0	0	0	0
input/maps/IMMZD1PolioLMToResources.fml	1754	8	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	36	17	0	0	0	0	1	0	0
input/maps/IMMZD1PolioQRToLM.fml	878	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	16	0	0	0	0	0	0	0
input/maps/IMMZD1PolioQRToResources.fml	934	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	15	0	0	0	0	0	0	0
input/maps/IMMZD1QRToLM.fml	2569	8	1	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	44	18	0	0	0	0	1	0	0
input/maps/IMMZD1YellowFeverQRToResources.fml	939	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	22	16	0	0	0	0	1	0	0
input/maps/IMMZD5LMToResources.fml	850	7	0	1	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	27	16	0	0	0	0	0	0	0
input/maps/IMMZD5QRToLM.fml	690	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	20	17	0	0	0	0	0	0	0
input/maps/IMMZD5QRToResources.fml	913	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	16	0	0	0	0	1	0	0
input/resources/device/cqf-tooling.json	390	5	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	12	18	0	0	0	0	0	0	0
input/resources/library/FHIRCommon.json	948716	10	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	2398	75	0	0	0	0	62	0	0
input/resources/library/FHIRHelpers.json	1705097	14	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	4242	103	0	0	0	0	100	0	0
input/resources/library/IMMZCommon.json	616371	8	0	0	0	0	0	0	2	546	0	0	0	0	0	0	0	1	0	0	1697	49	0	0	0	0	43	0	0
input/resources/library/IMMZCommonIzDataElements.json	56602	5	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	156	18	0	0	0	0	5	0	0
